architecture,budget_nominal,budget_actual,n_success,fit_failures,T1_r2,T2_r2,dw_r2,eps_r2
neutral_atom,15950,15951,100,0,0.9826528538406661,0.9723920548645234,0.9968561396021995,0.9819254280168657
neutral_atom,16000,15999,100,0,0.9771703219141921,0.972666834050132,0.9970873563696373,0.9831376025845565
neutral_atom,16050,16050,100,0,0.9709976626138331,0.9649195176464849,0.997876026981641,0.9839063269570334
neutral_atom,16100,16098,100,0,0.9716922864692059,0.9640133988088945,0.9969378154422686,0.9852578364456263
neutral_atom,16150,16149,100,0,0.9781289397667219,0.970086754738695,0.9970496690258899,0.9871198272278794
neutral_atom,16200,16197,100,0,0.9712136772289411,0.9704149475847981,0.9964973866095761,0.9874242687943201
neutral_atom,16250,16248,100,0,0.9844842841397641,0.9725472586520203,0.9967032192887162,0.9856225656002132
neutral_atom,16300,16296,100,0,0.9698485648730687,0.9728585673441869,0.9972962366594695,0.9866088673101228
neutral_atom,16350,16353,100,0,0.9742115431260236,0.9712644855103296,0.9968933175544035,0.9891093096398961
neutral_atom,16400,16401,100,0,0.9715567534813601,0.9754801580311657,0.9968770556878969,0.979940314070088
neutral_atom,16450,16452,100,0,0.9747694041385317,0.97298811877639,0.9964965951170294,0.9873957391606254
neutral_atom,16500,16500,100,0,0.9728721007945291,0.9694018590009146,0.9970930191046989,0.9842752006696707
neutral_atom,16550,16554,100,0,0.9686343962069293,0.9740419069838839,0.9971087331395596,0.9888451776653442
neutral_atom,16600,16599,100,0,0.9728685801282,0.9721250916171172,0.9965272393258102,0.9876779631792004
neutral_atom,16650,16653,100,0,0.9713369114887094,0.974911220941017,0.9975409248710921,0.9825776388923939
neutral_atom,16700,16698,100,0,0.9675873201322662,0.9765498451521789,0.9973365968461909,0.9854267646288455
neutral_atom,16750,16752,100,0,0.9797235097227094,0.9705979637659283,0.9962746388376309,0.9798410765632881
neutral_atom,16800,16797,100,0,0.9760720320671525,0.9713660210271678,0.9973436787522737,0.9883262891579921
neutral_atom,16850,16851,100,0,0.976938541809871,0.9758094951129135,0.9971001149987495,0.9853519790857443
neutral_atom,16900,16902,100,0,0.9787603170814416,0.9711932965343371,0.9968582112608984,0.9839192759183885
neutral_atom,16950,16950,100,0,0.9781434747029024,0.9746575873663541,0.9964190390153748,0.983808155071417
neutral_atom,17000,17001,100,0,0.9761966804434054,0.969992271750221,0.9975607133059844,0.9850582132482737
neutral_atom,17050,17049,100,0,0.9644286772192505,0.9681034761708,0.9969404850744492,0.984567982538665
neutral_atom,17100,17100,100,0,0.9766541136934167,0.9763827615102763,0.995727361028342,0.989548411044217
neutral_atom,17150,17148,100,0,0.9790283318986398,0.9751020659575533,0.9965971340944887,0.991133376541958
neutral_atom,17200,17199,100,0,0.9742080192597101,0.9802098980538022,0.9975360252764411,0.981600732919561
neutral_atom,17250,17247,100,0,0.9812539565166981,0.9612844199669636,0.9970199962166797,0.9861971284762054
neutral_atom,17300,17298,100,0,0.9815286014183916,0.9799155581152864,0.9977305511031102,0.9822406323887867
neutral_atom,17350,17352,100,0,0.9719696098656201,0.9655524197118492,0.9969404784796871,0.9863966658189538
neutral_atom,17400,17403,100,0,0.9750434056650507,0.9750933515877189,0.9972563918112746,0.9863668609567646
neutral_atom,17450,17451,100,0,0.9743909042419953,0.9732373442157458,0.9969724575556003,0.9864686287417809
neutral_atom,17500,17502,100,0,0.977288930273191,0.9787378142191813,0.997095172050254,0.9832299112381929
neutral_atom,17550,17550,100,0,0.9795881127879661,0.96888571473538,0.9972213926615833,0.9835397012104256
neutral_atom,17600,17601,100,0,0.977300850362543,0.9674429661417223,0.997020563346194,0.9876324800832835
neutral_atom,17650,17649,100,0,0.978818494697959,0.9706609915009785,0.9972733879938268,0.9856983932322952
neutral_atom,17700,17700,100,0,0.9697002449313966,0.9770362087030185,0.9974978495255735,0.9876176429923409
neutral_atom,17750,17748,100,0,0.9737602473328463,0.9775036962111908,0.9971804022492962,0.9830332449511073
neutral_atom,17800,17799,100,0,0.9734137643017742,0.9681673685446361,0.9967346102615671,0.9872868488050569
neutral_atom,17850,17853,100,0,0.9695942405407904,0.9770982608044841,0.9975717358717373,0.9889876798110283
neutral_atom,17900,17898,100,0,0.9786161036769484,0.9753353412074947,0.997331005238425,0.9842744535991068
neutral_atom,17950,17952,100,0,0.9772715136251562,0.9792970754047838,0.996616291708364,0.985952884983229
neutral_atom,18000,17997,100,0,0.9775676640916612,0.9800084492149727,0.9962631775359015,0.9877924800471952
neutral_atom,18050,18051,100,0,0.9776530434515209,0.9755745932858224,0.9976255437216427,0.9872620120700398
neutral_atom,18100,18096,100,0,0.9737806144700485,0.9766250060202248,0.997343714670339,0.9821922069928879
neutral_atom,18150,18150,100,0,0.9749054905615571,0.9821598729506329,0.9972505311294836,0.9904450462959654
neutral_atom,18200,18198,100,0,0.9784688237103548,0.9734368855195851,0.9972255944810056,0.9854433256870551
neutral_atom,18250,18249,100,0,0.9741729793714196,0.9787064559699789,0.9962536361786242,0.9862312253279484
neutral_atom,18300,18297,100,0,0.9821469732347784,0.9772765758206414,0.9977795859127153,0.9895305892743973
neutral_atom,18350,18354,100,0,0.976862109124796,0.974031252633794,0.9975187781866351,0.988143613448328
neutral_atom,18400,18402,100,0,0.9750507738258753,0.9686315531232517,0.9974996394448746,0.9886036630432188
neutral_atom,18450,18453,100,0,0.9766051231873915,0.9715931180204063,0.9974944153639574,0.9860962975399136
neutral_atom,18500,18501,100,0,0.9714558299356084,0.9808177255153463,0.9975564357150002,0.9856221316156039
neutral_atom,18550,18552,100,0,0.976083665285119,0.976269234006093,0.9975562769574233,0.9896316770162673
neutral_atom,18600,18600,100,0,0.9770680178465612,0.9723915479289972,0.9969772310076002,0.9893997443232475
neutral_atom,18650,18651,100,0,0.9736223776775293,0.9746504094409549,0.9973703920870989,0.9896163692717396
neutral_atom,18700,18699,100,0,0.9817481660300025,0.9761874276340126,0.9973608159692795,0.9909179281861675
neutral_atom,18750,18750,100,0,0.9747172705501752,0.977149308252417,0.9976601306851911,0.9864457019470262
neutral_atom,18800,18798,100,0,0.9748000290187367,0.9647662482626387,0.9965184927035452,0.9912197328876551
neutral_atom,18850,18849,100,0,0.9782339390180252,0.9760764077470074,0.997336669840791,0.9870382692927664
neutral_atom,18900,18903,100,0,0.9811312151101522,0.9746630841308609,0.9975890526215212,0.9898864486806174
neutral_atom,18950,18948,100,0,0.974439295754906,0.9807000399091224,0.9973714638914418,0.9850207018720907
neutral_atom,19000,19002,100,0,0.9782707750526265,0.9701610332067366,0.9979302795446244,0.9913951694891147
neutral_atom,19050,19047,100,0,0.9774605830451112,0.9811967987892536,0.9974616254993104,0.9892450390800814
neutral_atom,19100,19101,100,0,0.9807664404878514,0.9799446666895864,0.9976087060419763,0.9836427041638317
neutral_atom,19150,19146,100,0,0.9801548386371446,0.9793580719283308,0.9978089519249974,0.9892209571548767
neutral_atom,19200,19200,100,0,0.9799355806260359,0.9777834000820449,0.9972271731898595,0.9881942102102846
neutral_atom,19250,19245,100,0,0.9768396316868863,0.9735106061133549,0.9973553284694882,0.9870429013422223
neutral_atom,19300,19299,100,0,0.980725856838809,0.973362951448429,0.9974688260384839,0.9893053718982432
neutral_atom,19350,19350,100,0,0.979764589799837,0.9746660879230721,0.9974976656920486,0.9911553410991553
neutral_atom,19400,19404,100,0,0.9738014500367145,0.9757668235516911,0.9974945674224813,0.9850998146936064
neutral_atom,19450,19449,100,0,0.984691769811199,0.9734198550244726,0.9968813408088442,0.9889554167902624
neutral_atom,19500,19503,100,0,0.9820201985187978,0.9779282370788063,0.9969317921878865,0.9873112010627073
neutral_atom,19550,19548,100,0,0.9753686040118639,0.9750175613467913,0.9977847441903058,0.9877919178914698
neutral_atom,19600,19602,100,0,0.9772322913883295,0.9839932409847699,0.9969680359144101,0.9867410035670295
neutral_atom,19650,19647,100,0,0.9783898335763642,0.9749158505208445,0.9968683816303023,0.9855275268696919
neutral_atom,19700,19701,100,0,0.9828927109691751,0.9760385267057379,0.997437180891061,0.989426007777469
neutral_atom,19750,19746,100,0,0.9805835509086297,0.9735734079440447,0.9977091728615676,0.9904921821975641
neutral_atom,19800,19800,100,0,0.9828092762849157,0.9787520290506896,0.997128049071772,0.9839106217562601
neutral_atom,19850,19854,100,0,0.9740782105603765,0.9775966558662438,0.997719940580472,0.9896522672607274
neutral_atom,19900,19899,100,0,0.9730603944314373,0.9617454459347747,0.9971180966548747,0.9897176432422206
neutral_atom,19950,19953,100,0,0.9790772796923652,0.9758379979606434,0.9980012770056566,0.9865406207172074
neutral_atom,20000,19998,100,0,0.9790488054313002,0.9785410296403131,0.9977161251784523,0.9867116460062999
